Id,Postid,Score,UserId
"251184","141355","0","44334"
"251185","141355","0","86003"
"251186","141528","0","9134"
"251187","141569","1","92160"
"251188","141569","0","70267"
"251189","141568","1","67769"
"251190","141569","1","5473"
"251191","141569","1","70267"
"251192","141568","0","100979"
"251196","141568","1","42500"
"251198","141507","0","86809"
"251199","140541","0","49510"
"251200","141577","0","63208"
"251201","141577","0","39518"
"251202","141575","0","98134"
"251203","141573","1","39518"
"251204","141572","1","93538"
"251205","141571","1","93538"
"251206","141572","0","5473"
"251207","141575","0","98134"
"251208","141578","0","92414"
"251209","141352","0","99321"
"251210","141578","2","21890"
"251211","141580","0","40264"
"251212","141580","0","83147"
"251213","141581","1","39518"
"251214","140751","0","57766"
"251215","141580","0","21890"
"251216","141581","0","101106"
"251217","141555","0","93584"
"251219","141581","0","39518"
"251220","141578","1","78255"
"142516","79966","1","29311"
"142518","79957","0","5678"
"142520","79934","0","48936"
"142524","79967","0","49109"
"142526","79967","0","22026"
"142527","79967","0","22026"
"142528","22819","0","26250"
"142529","79970","0","22612"
"142530","79934","1","29746"
"142531","79972","1","30974"
"142534","79977","0","1430"
"142535","79977","0","23551"
"142538","79983","0","49126"
"142540","79934","1","29746"
"142541","79983","0","26969"
"142542","72854","0","10008"
"142543","72854","0","44124"
"142546","79990","3","10044"
"142547","79990","0","36376"
"142548","79990","1","18754"
"142550","79990","1","21890"
"142553","79968","0","1929"
"142554","79929","1","47992"
"142557","79989","0","7191"
"142558","79918","0","40311"
"142561","79994","0","12531"
"142562","79913","0","4830"
"142563","79998","1","49140"
"142564","79977","0","49106"
"142568","79999","0","48922"
"142569","15912","0","36586"
"142571","80005","0","2158"
"142572","79993","0","29746"
"142573","80005","0","46522"
"142574","79710","0","3644"
"142577","79710","0","48922"
"142578","79994","0","9894"
"142584","35195","0","15460"
"142585","79973","0","12546"
"142586","80016","0","46332"
"142588","80016","0","46332"
"142589","79989","0","49134"
"142590","80002","0","49134"
"142591","70129","0","9894"
"142592","70129","0","35236"
"142593","79973","0","49106"
"142594","80013","0","41153"
"142596","79796","0","48986"
"143596","80005","0","2158"
"143597","15076","0","7466"
"143598","80016","0","2091"
"143602","80025","0","25766"
"143603","80029","0","8573"
"143605","80030","0","46149"
"143606","80035","0","40565"
"143607","80035","0","49132"
"143608","80035","1","49132"
"143609","80034","5","24625"
"143612","79929","0","1929"
"143615","79929","0","47986"
"143616","80002","0","45357"
"143617","79376","0","26969"
"143620","80030","0","1929"
"143621","80043","0","1929"
"143623","80043","0","48352"
"143624","80043","1","1929"
"143626","80036","1","2158"
"143627","80013","0","49153"
"143628","80032","0","32786"
"143629","22819","0","12840"
"143630","20100","0","49186"
"143631","80033","0","26037"
"143632","80042","14","45432"
"143633","80005","0","39227"
"143634","80046","0","1430"
"143635","80013","0","41153"
"143636","80046","0","1929"
"143637","80046","0","49179"
"143639","80013","0","49153"
"143640","80032","0","49132"
"143641","80034","1","49132"
"143642","80013","0","41153"
"143643","77792","0","8313"
"143644","80032","0","32786"
"143645","80032","0","32786"
"143646","80049","0",""
"143647","80049","1","49193"
"143648","80052","0","7191"
"143649","80052","0","49193"
"143650","80052","1","7191"
"143651","80052","0","49193"
"143652","80052","0","7191"
"143654","80052","0","49193"
"143655","80052","0","7191"
"143656","80052","0","49193"
"143657","80052","0","7191"
"143661","80053","0","7191"
"143663","80055","4","7191"
"143664","80055","0","49199"
"143666","80059","0","5224"
"143668","80057","0","33000"
"143669","80060","0","13303"
"143672","80057","0","7804"
"143675","80034","0","24625"
"143676","80067","0","21890"
"143679","80070","1","46141"
"143680","80034","0","49132"
"143685","80074","0","4779"
"143686","80074","0","49132"
"143687","80074","1","49132"
"143688","80034","0","24625"
"143689","80034","0","49132"
"143690","80074","0","1929"
"143691","80060","0","48610"
"143694","80074","0","49132"
"143697","80080","0","48391"
"143698","80080","0","27049"
"143700","80080","0","48391"
"143701","80060","0","49206"
"143702","80080","0","27049"
"143703","80081","0","49132"
"143704","80083","0","49132"
"143705","80083","1","7191"
"143706","80084","0","32786"
"143707","80083","0","48928"
"143708","80081","0","8420"
"143709","80081","0","8420"
"143710","80081","0","49132"
"143711","80086","0","49132"
"143712","80087","0","8420"
"143714","80087","0","20519"
"143715","80034","0","40565"
"143716","80062","0","31048"
"143717","80086","0","49212"
"143718","80034","0","49132"
"143719","80086","0","49132"
"143720","80091","1","49132"
"143721","80092","0","1929"
"143722","80090","0","5932"
"143723","80089","0","49132"
"143724","80092","0","49217"
"143725","80091","0","7697"
"143726","80099","2","5007"
"143727","80099","0","49218"
"143728","80099","0","7697"
"143729","80099","0","5007"
"143734","80092","0","1929"
"143738","80100","0","7191"
"143740","80103","0","49218"
"143745","80099","0","14520"
"143747","80092","1","1430"
"143748","80108","1","7191"
"143749","80057","0","14520"
"143750","80109","1","35236"
"143753","80109","0","14520"
"143755","80091","0","49215"
"143756","80035","0","36172"
"143758","80113","0","41901"
"143759","80110","0","41901"
"143760","80082","0","46332"
"143762","80091","0","2188"
"143764","80088","0","7728"
"143765","80088","0","7728"
"143766","80088","0","7728"
"143767","80088","0","7728"
"143768","80088","0","7728"
"143769","80088","0","7728"
"143770","79965","4","7728"
"143779","80082","0","6655"
"143781","80087","0","41510"
"143782","80074","0","4779"
"143783","80125","0","13658"
"143784","80100","0","49219"
"143788","80110","10","33018"
"143789","80115","0","18629"
"143790","80108","3","8680"
"143793","80145","0","49078"
"143795","80074","0","49132"
"143796","80141","0","49132"
"143798","80110","1","1430"
"143799","80110","1","1430"
"143800","80150","0","44139"
"143801","80150","0","48117"
"143802","80088","0","49215"
"143803","80138","0","13430"
"143804","80143","1","2472"
"143805","80131","0","2472"
"143806","80138","0","30974"
"143807","80156","2","2472"
"143809","80121","0","2710"
"143810","80156","0","49078"
"143815","80057","0","49204"
"143817","80057","0","49204"
"143820","80125","3","21890"
"143823","80156","0","2472"
"143824","80053","0","15651"
"143825","48182","0","30024"
"143826","77554","0","7911"
"143829","49254","0","7728"
"143831","77479","0","48610"
"143832","80165","0","24570"
"143834","80155","0","44297"
"143836","80165","0","22026"
"143837","80132","0","43424"
"143838","80155","2","1929"
"143839","80184","0","49272"
"143840","80184","0","41759"
"143841","80184","0","41759"
"143845","80184","0","49272"
"143847","80187","0","49272"
"143848","80182","0","1929"
"143849","80182","0","49272"
"143851","80188","1","7804"
"143852","80182","0","49272"
"143853","69850","0","33749"
"143854","80188","0","49275"
"143855","80137","1","49240"
"143856","80188","0","7804"
"143857","80188","0","22612"
"143858","79880","0","33335"
"143860","80147","0","48148"
"143862","80188","0","49275"
"143863","80188","0","49275"
"143864","80188","1","22612"
"143865","80194","0","24570"
"143869","80188","0","49275"
"143870","80188","0","22612"
"143872","80188","0","49275"
"143873","80195","2","49275"
"143874","80188","0","22612"
"143875","80194","0","1929"
"143877","80205","0","41153"
"143883","80210","1","6588"
"143885","80210","0","6588"
"143886","80145","0","49248"
"143887","71954","1","7804"
"143889","80202","0","5007"
"143891","80223","2",""
"143892","80223","1","7911"
"143893","71748","0","15920"
"143895","80226","0","33936"
"143896","80223","0","33936"
"143897","80227","0","22612"
"143898","80227","0","49302"
"143899","80227","1","22612"
"143900","80227","0","7328"
"143901","80228","0","49302"
"143902","80228","0","49302"
"143904","80228","0","15605"
"143905","80233","0","6588"
"143909","80184","0","41759"
"143915","80241","0","49310"
"143923","80227","0","5224"
"143924","80243","0","45521"
"143925","80243","0","49313"
"143927","80243","0","7191"
"143934","80244","1","23695"
"143936","80252","0","1929"
"143937","80219","0","48367"
"143938","80252","1","1430"
"143939","80252","0","1430"
"143942","80244","0","35236"
"143943","80210","0","39962"
"143944","80219","0","9894"
"143946","80251","0","6662"
"143947","80251","0","7191"
"143948","80244","0","36172"
"143950","61010","0","2434"
"143951","7131","1","2434"
"143952","80251","0","6662"
"143953","80251","0","6662"
"143954","80260","0","1430"
"143955","80025","1","22026"
"143956","80260","3","7191"
"143962","80243","0","35236"
"143964","80260","0","39136"
"143965","80244","1","35236"
"143966","80260","0","1430"
"143967","63651","0","22026"
"143968","80265","1","5224"
"143970","80262","0","49325"
"143971","80265","0","5440"
"143973","80262","0","49325"
"143975","80266","0","40973"
"143977","80265","0","5224"
"143979","80265","0","5440"
"143980","80270","0","45078"
"143981","80211","0","49193"
"143982","80279","2","7191"
"143983","80262","0",""
"143984","58534","0","1273"
"143985","80279","0","49339"
"143987","80225","0","20007"
"143988","80272","0","47921"
"143989","79629","0","35669"
"143990","80275","0","35669"
"143992","80275","0","49338"
"143993","80275","0","35669"
"143994","42116","0","35236"
"143995","42124","0","35236"
"143996","42124","0","35236"
"143997","75717","0","35236"
"143998","68757","0","35236"
"143999","77376","0","35236"
"144000","68467","0","35236"
"144001","48733","0","44665"
"144002","77507","0","35236"
"144003","77507","0","35236"
"144012","79911","0","49338"
"144014","80295","4","7804"
"144021","80289","0","5007"
"144024","80293","0","7804"
"144028","80297","0","48374"
"144030","80297","0","21890"
"144031","79852","0","21890"
"144032","58534","0","32565"
"144033","80109","0","49217"
"144039","80299","10","8514"
"144040","79911","0","47992"
"144042","80306","0","48009"
"144043","80087","0","8420"
"144047","80295","0","4209"
"144051","80297","0","49338"
"144052","80298","0","8781"
"144053","79911","0","49338"
"144055","80306","0","49338"
"144056","80297","0","48374"
"144058","79911","0","47992"
"144059","13509","0","46033"
"144063","79792","0","35236"
"144064","80328","0","33018"
"144066","80328","1","49373"
"144067","77663","0","9134"
"144068","80331","0","30974"
"144069","80329","0","49338"
"144073","80332","0","49375"
"144074","80332","0","49375"
"144075","80328","0","46356"
"144076","80332","0","49338"
"144077","80332","0","49338"
"144082","80332","0","49375"
"144084","80336","2","7191"
"144085","80336","0","46362"
"144086","77700","1","9894"
"144089","80329","0","36172"
"144090","80332","0","49338"
"144091","80299","0","23408"
"144092","80332","0","49375"
"144093","79907","0","20347"
"144094","80343","0","7804"
"144096","80320","0","45521"
"144097","80295","0","2771"
"144098","80299","0","2771"
"144099","80337","0","41907"
"144100","80337","0","45521"
"144103","72695","0","5864"
"144104","80328","0","49373"
"144106","80328","1","741"
"144107","80328","0","49373"
"144113","79547","0","19895"
"144114","80352","2","49338"
"144115","80352","0","48183"
"144116","79376","0","49338"
"144118","80344","0","49392"
"144119","80293","0","49347"
"144121","80351","0","49347"
"144122","80304","0","49347"
"144123","80329","0","49193"
"144124","80329","0","49193"
"144129","80329","0","36172"
"144130","80363","0","1430"
"144136","80373","0","22026"
"144137","80373","0","49407"
"144141","80380","0","35669"
"144142","80304","0","35669"
"144143","80351","0","35669"
"144144","80385","0","13964"
"144145","80385","0","49416"
"144146","80387","1","49416"
"144147","80387","0","18136"
"144148","80388","1","4546"
"144149","80387","0","49069"
"144150","80387","4","3934"
"144151","80362","0","49325"
"144152","80377","1","26969"
"144154","80206","0","25568"
"144155","80385","2","44128"
"144156","80394","1","26969"
"144157","80394","0","7804"
"144158","80377","1","26969"
"144165","80394","0","49425"
"144167","80400","0","49132"
"144168","80361","0","46556"
"144170","80356","0","30431"
"144172","80407","0","49132"
"144173","80407","0","45159"
"144174","80407","0","49132"
"144175","80407","0","45159"
"144176","80407","0","49132"
"144177","80407","2","21890"
"144178","80407","2","4546"
"144180","15811","0","1929"
"144182","80407","0","45159"
"144184","80407","0","21890"
"144185","80407","0","21890"
"144186","80402","1","26969"
"144188","80401","0","49425"
"144189","80361","0","16587"
