Id,Reputation
"106053","1"
"106054","1"
"106055","1"
"106056","1"
"106058","1"
"106059","1"
"106060","1"
"106061","3"
"106062","1"
"106063","46"
"106064","101"
"106065","1"
"106066","1"
"106067","1"
"106068","1"
"106069","1"
"106070","101"
"106071","101"
"106072","101"
"106073","1"
"106075","16"
"106076","21"
"106077","1"
"106078","1"
"106079","8"
"106080","101"
"106081","6"
"106082","1"
"106085","1"
"106086","1"
"106087","181"
"106088","1"
"106089","1"
"106090","1"
"106091","19"
"106092","101"
"106093","31"
"106094","1"
"106095","1"
"106096","1"
"106097","1"
"106098","61"
"106099","101"
"106100","1"
"106101","1"
"106102","101"
"106103","6"
"106104","1"
"106105","1"
"106106","101"
"106107","1"
"106108","9"
"106109","1"
"106110","16"
"106111","1"
"106112","101"
"106113","1"
"106114","1"
"106115","241"
"106116","1"
"106117","1"
"106118","1"
"106119","6"
"106120","1"
"106121","101"
"106122","1"
"106123","1"
"106124","15"
"106125","1"
"106126","1"
"106127","1"
"106128","101"
"106129","101"
"106130","1"
"106131","101"
"106132","1"
"106133","3"
"106134","1"
"106135","1"
"106136","1"
"106137","101"
"106138","1"
"106139","101"
"106141","1"
"106142","1"
"106143","1"
"106144","1"
"106145","1"
"106146","101"
"106147","1"
"106148","1"
"106149","1"
"106150","1"
"106151","13"
"106152","1"
"106153","1"
"106154","1"
"106155","1"
"106156","101"
"106157","1"
"106158","10"
"106159","1"
"106160","1"
"106161","101"
"106162","1"
"106164","101"
"106165","1"
"106166","1"
"106167","136"
"106168","1"
"106169","101"
"106171","1"
"106172","1"
"106173","101"
"106174","1"
"106175","108"
"106176","1"
"106177","101"
"106178","1"
"106179","1"
"106180","101"
"106181","1"
"106182","1"
"106183","1"
"106184","101"
"106185","103"
"106186","101"
"106187","103"
"106188","1"
"106189","1"
"106190","1"
"106191","1"
"106192","1"
"106193","101"
"106194","131"
"106195","1"
"106196","101"
"106197","101"
"106198","1"
"106199","101"
"106200","1"
"106201","8"
"106202","3"
"106203","11"
"106204","1"
"106207","1"
"106208","1"
"106209","1"
"106210","1"
"106211","1"
"106212","1"
"106213","1"
"106214","1"
"106215","1"
"106216","101"
"106217","1"
"106218","1"
"106219","101"
"106220","101"
"106221","101"
"106222","1"
"106223","8"
"106224","1"
"106225","1"
"106226","101"
"106227","1"
"106228","101"
"106229","1"
"106230","1"
"106231","1"
"106232","1"
"106233","101"
"106234","101"
"106235","1"
"106236","1"
"106237","1"
"106238","1"
"106239","21"
"106240","101"
"106241","1"
"106242","101"
"106243","1"
"106244","101"
"106245","1"
"106246","1"
"106247","6"
"106248","1"
"106249","1"
"106250","1"
"106251","101"
"106252","1"
"106253","101"
"106254","6"
"106255","1"
"106256","1"
"106257","1"
"106258","101"
"106259","101"
"106260","1"
"106261","1"
"106262","1"
"106263","11"
"106264","126"
"106265","1"
"106266","101"
"106267","101"
"106268","1"
"106269","101"
"106270","171"
"106271","101"
"106272","101"
"106273","101"
"106274","101"
"106275","1"
"106276","101"
"106277","131"
"106278","1"
"106279","101"
"106280","1"
"106281","1"
"106282","196"
"106283","1"
"106284","106"
"106285","1"
"106286","101"
"106287","6"
"106288","1"
"106289","101"
"106290","101"
"106291","101"
"106292","101"
"106293","1"
"106294","133"
"106295","21"
"106296","1"
"106297","29"
"106298","101"
"106299","101"
"106300","1"
"106301","1"
"106302","6"
"106303","1"
"106304","101"
"106305","1"
"106306","101"
"106307","1"
"106308","101"
"106309","1"
"106310","1"
"106311","1"
"106312","111"
"106313","1"
"106314","1"
"106315","1"
"106316","111"
"106317","1"
"106318","1173"
"106319","101"
"106320","1"
"106321","6"
"106322","1"
"106323","1"
"106324","1"
"106325","13"
"106326","101"
"106327","1"
"106329","101"
"106330","1"
"106331","101"
"106332","101"
"106333","101"
"106334","1"
"106335","1"
"106336","1"
"106337","1"
"106338","1"
"106339","1"
"106340","1"
"106341","6"
"106342","1"
"106343","1"
"106344","101"
"106345","1"
"106346","1"
"106347","1"
"106348","18"
"106349","1"
"106350","1"
"106351","108"
"106352","101"
"106353","101"
"106354","1"
"106355","1"
"106356","101"
"106357","1"
"106358","1"
"106359","1"
"106360","11"
"106361","1"
"106362","6"
"106363","1"
"106364","101"
"106365","1"
"106366","1"
"106367","101"
"106368","1"
"106369","1"
"106370","1"
"106371","1"
"106372","101"
"106373","1"
"106374","101"
"106375","1"
"106376","101"
"106377","101"
"106378","1"
"106379","6"
"106380","1"
"106381","1"
"106382","1"
"106383","1"
"106384","1"
"106385","11"
"106386","1"
"106387","1"
"106388","11"
"106389","1"
"106390","30"
"106391","1"
"106392","101"
"106393","1"
"106394","55"
"106396","33"
"106397","6"
"106398","103"
"106399","10"
"106400","1"
"106401","1"
"106402","1"
"106403","111"
"106404","1"
"106405","1"
"106406","1"
"106407","1"
"106408","1"
"106409","101"
"106410","101"
"106411","1"
"106412","1"
"106413","23"
"106414","1"
"106415","1"
"106416","1"
"106417","1"
"106418","1"
"106419","1"
"106420","1"
"106421","1"
"106422","101"
"106423","1"
"106424","101"
"106425","1"
"106426","1"
"106427","131"
"106428","1"
"106429","1"
"106430","1"
"106431","1"
"106432","101"
"106433","101"
"106434","46"
"106435","1"
"106436","1"
"106437","6"
"106438","101"
"106439","1"
"106440","1"
"106441","1"
"106442","306"
"106443","1"
"106444","1"
"106445","1"
"106446","101"
"106447","1"
"106448","1"
"106449","1"
"106450","101"
"106451","101"
"106452","101"
"106453","1"
"106454","1"
"106455","1"
"106456","1"
"106457","1"
"106458","4"
"106459","101"
"106460","1"
"106461","11"
"106462","101"
"106463","1"
"106464","1"
"106465","1"
"106466","1"
"106467","1"
"106468","101"
"106469","1"
"106470","1"
"106471","1"
"106472","1"
"106473","1"
"106474","1"
"106475","101"
"106476","1"
"106477","101"
"106478","1"
"106479","1"
"106480","11"
"106481","1"
"106482","1"
"106483","1"
"106484","101"
"106485","1"
"106486","26"
"106487","1"
"106488","101"
"106489","1"
"106490","6"
"106491","101"
"106492","1"
"106493","1"
"106494","1"
"106495","11"
"106496","1"
"106497","11"
"106498","101"
"106499","1"
"106500","8"
"106501","1"
"106502","1"
"106503","106"
"106504","1"
"106506","1"
"106507","1"
"106508","1"
"106509","106"
"106510","1"
"106511","1"
"106512","101"
"106513","1"
"106514","105"
"106515","1"
"106516","1"
"106517","6"
"106518","1"
"106519","16"
"106520","101"
"106521","1"
"106522","1"
"106523","1"
"106524","101"
"106525","1"
"106526","103"
"106527","1"
"106528","1"
"106529","1"
"106530","1"
"106531","1"
"106532","101"
"106533","41"
"106534","1"
"106535","1"
"106536","6"
"106537","1"
"106538","1"
"106539","1"
"106540","1"
"106541","1"
"106542","1"
"106543","1"
"106544","1"
"106545","1"
"106546","1"
"106547","101"
"106548","1"
"106549","1"
"106550","1"
"106551","1"
"106552","101"
"106553","1"
"106554","1"
"106555","1"
"106556","16"
"106557","6"
"106558","1"
"18906","126"
"18907","101"
"18908","105"
"18909","101"
"18910","101"
"18911","1"
"18912","16"
"18913","114"
"18914","1"
"18916","101"
"18917","1"
"18918","101"
"18919","101"
"18920","101"
"18921","143"
"18922","101"
"18923","85"
"18924","101"
"18925","101"
"18926","101"
"18927","1"
"18928","128"
"18929","6"
"18931","17"
"18932","27"
"18933","101"
"18935","101"
"18936","101"
"18937","439"
"18938","103"
"18939","1"
"18941","81"
"18942","1"
"18943","1"
"18944","377"
"18945","101"
"18946","1"
"18947","203"
"18948","1"
"18949","38"
"18950","101"
"18951","1"
"18952","118"
"18953","101"
"18954","113"
"18955","101"
"18956","1"
"18957","101"
"18958","101"
"18959","101"
"18960","1"
"18961","101"
"18962","101"
"18963","11"
"18966","1"
"18967","188"
"18968","101"
"18969","101"
"18970","101"
"18973","1"
"18974","121"
"18975","1"
"18976","101"
"18977","101"
"18979","333"
"18980","101"
"18981","1"
"18982","27"
"18984","1"
"18985","26"
"18986","101"
"18987","6"
"18988","101"
"18989","101"
"18990","1"
"18991","221"
"18992","1"
"18993","1"
"18994","101"
"18997","1006"
"18998","31"
"18999","1"
"19000","1"
"19001","11"
"19004","649"
"19005","101"
"19006","36"
"19007","16"
"19008","101"
"19009","101"
"19010","140"
"19011","1"
"19012","803"
"19013","121"
"19014","101"
"19016","1"
"19017","1865"
"19018","101"
"19019","101"
"19020","101"
"19023","1"
"19024","101"
"19025","101"
"19026","42"
"19027","1"
"19028","101"
"19029","113"
"19031","1"
"19032","108"
"19033","101"
"19034","277"
"19035","11"
"19036","101"
"19037","1"
"19038","101"
"19040","116"
"19041","106"
"19042","101"
"19043","90"
"19044","1"
"19045","111"
"19046","101"
"19047","101"
"19048","101"
"19049","101"
"19051","101"
"19052","1098"
"19053","101"
"19054","121"
"19055","101"
"19056","101"
"19057","3"
"19058","111"
"19059","1"
"19060","1"
"19062","1"
"19063","54"
"19064","101"
"19065","111"
"19067","26"
"19068","1"
"19070","1"
"19071","111"
"19072","118"
"19073","1"
"19074","143"
"19075","127"
"19076","1"
"19077","101"
"19079","1"
"19080","101"
"19081","11"
"19082","11"
"19083","118"
"19084","101"
"19085","518"
"19086","1"
"19087","101"
"19088","101"
"19089","60"
"19090","116"
"19091","101"
"19092","131"
"19093","6"
"19094","101"
"19095","31"
"19096","119"
"19097","1"
"19098","23"
"19099","101"
"19100","108"
"19101","1"
"19102","101"
"19104","101"
"19105","101"
"19106","23"
"19108","1"
"19109","1"
"19110","101"
"19111","101"
"19112","1"
"19113","101"
"19114","101"
"19115","9"
"19116","1"
"19117","118"
"19118","31"
"19120","63"
"19121","253"
"19123","106"
"19124","7"
"19125","1"
"19126","5412"
"19127","101"
"19131","1"
"19132","1"
"19133","1"
"19134","101"
"19135","101"
"19136","6"
"19138","1"
"19139","1"
"19141","101"
"19143","8"
"19144","101"
"19145","101"
"19146","101"
"19148","101"
"19149","101"
"19150","1"
"19151","1"
"19152","117"
"19155","150"
"19156","101"
"19157","101"
"19158","101"
"19159","101"
"19160","106"
"19163","228"
"19164","101"
"19165","1"
"19166","149"
"19167","101"
"19168","3"
"19169","1"
"19170","101"
"19171","101"
"19172","101"
"19173","289"
"19174","141"
"19176","101"
"19178","101"
"19179","101"
"19180","1"
"19181","1"
"19182","101"
"19183","101"
"19184","796"
"19185","101"
"19186","101"
"19187","1"
"19188","101"
"19190","1"
"19191","13"
"19192","101"
"19193","101"
"19194","101"
"19195","101"
"19198","1"
"19199","101"
"19200","101"
"19201","145"
"19202","101"
"19203","101"
"19204","1"
"19205","1"
"19206","6"
"19207","101"
"19208","101"
"19209","21"
"19210","6"
"19211","101"
"19212","155"
"19213","101"
"19214","21"
"19215","1"
"19216","4"
"19217","3"
"19218","133"
"19219","101"
"19220","104"
"19222","101"
"19223","1"
"19225","101"
"19226","108"
"19227","11"
"19228","1"
"19229","111"
"19230","1"
"19231","113"
"19232","119"
"19233","1013"
"19234","136"
"19235","1"
"19236","107"
"19237","131"
"19238","101"
"19239","1"
"19241","101"
"19242","1"
"19243","101"
"19244","1"
"19245","31"
"19247","1"
"19248","101"
"19249","1"
"19250","171"
"19251","1"
"19252","131"
"19253","158"
"19254","101"
"19255","1"
"19256","101"
"19257","1"
"19258","278"
"19259","101"
"19260","101"
"19261","101"
"19262","101"
"19263","119"
"19264","1"
"19265","1"
"19266","1"
"19267","101"
"19269","1"
"19270","1"
"19271","1"
"19272","1"
"19274","103"
"19275","1"
"19276","111"
"19277","271"
"19278","109"
"19279","11"
"19281","23"
"19282","1"
"19283","101"
"19284","21"
"19285","101"
"19286","1416"
"19287","101"
"19288","111"
"19289","106"
"19290","8"
"19291","129"
"19292","1"
"19293","1"
"19294","48"
"19295","101"
"19296","191"
"19297","8"
"19298","101"
"19299","20"
"19300","1"
"19301","101"
"19302","155"
"19303","1"
"19304","120"
"19305","1"
"19306","1"
"19309","101"
"19310","1"
"19311","101"
"19312","101"
"19313","101"
"19314","1"
"19315","1"
"19316","101"
"19317","101"
"19318","101"
"19319","1"
"19320","101"
"19321","138"
"19323","133"
"19324","101"
"19325","1"
"19327","101"
"19328","101"
"19330","11"
"19331","161"
"19332","11"
"19333","101"
"19335","8"
"19337","1"
"19338","381"
"19339","1"
"19340","11"
"19341","1"
"19342","1"
"19343","7"
"19344","101"
"19345","80"
"19346","101"
"19347","11"
"19348","11"
"19350","101"
"19351","101"
"19352","101"
"19353","116"
"19354","130"
"19355","101"
"19356","138"
"19357","120"
"19358","221"
"19359","101"
"19361","56"
"19362","1"
"19363","123"
"19365","1"
"19366","101"
"19367","785"
"19368","101"
"19369","101"
"19370","1"
"19371","101"
"19372","101"
"19373","1"
"19374","101"
"19375","101"
"19376","126"
"19377","1"
"19378","101"
"19379","8"
"19381","101"
"19382","1"
"19383","115"
"19384","101"
"19385","136"
"19386","101"
"19387","101"
"19388","101"
"19389","1"
"19390","6"
"19391","1"
"19392","106"
"19393","101"
"19394","37"
"19395","131"
"19396","1"
"19397","101"
"19398","1"
"19399","1"
"19400","141"
"19401","106"
"19402","2"
"19403","23"
"19404","101"
"19406","101"
"19407","101"
"19409","101"
"19410","1"
"19411","1"
"19412","76"
"19413","101"
"19415","101"
"19416","101"
"19417","101"
"19418","101"
"19419","6"
"19420","11"
"19421","101"
"19422","1"
"19423","41"
"19424","101"
"19425","21"
"19427","3363"
"19428","101"
"19429","148"
"19430","1034"
"19431","1"
"19432","101"
"19433","126"
"19434","81"
"19435","31"
"19436","152"
"19437","1"
"19438","16"
"19439","1"
"19440","18"
"19441","101"
"19442","101"
"19443","111"
"19444","166"
"19445","181"
"19446","6"
"19447","131"
"19451","1"
"19452","101"
"19453","1"
"19454","101"
"19456","101"
"19457","26"
"19458","14"
"19459","1"
"19460","123"
"19462","177"
"19464","101"
"19466","133"
"19467","119"
"19468","1"
"19469","101"
"19470","1"
"19471","101"
"19472","101"
"19473","101"
"19474","101"
"19475","101"
"19476","1"
"19477","31"
"19479","101"
"19480","1"
"19481","1"
"19482","111"
"19484","131"
"19485","108"
"19486","76"
"19488","101"
"19489","101"
"19490","4"
"19491","1"
"19492","1"
"19493","101"
"19494","101"
"19495","36"
"19496","1"
"19497","169"
"19498","1"
"19499","203"
"19500","101"
"19501","101"
"19502","1"
"19505","101"
"19506","6"
"19507","101"
"19508","1"
"19510","101"
"19511","1"
"19512","101"
"19513","108"
"19515","21"
"19516","1"
"19517","1"
"19518","101"
"19519","11"
"19521","101"
"19522","101"
"19523","119"
"19524","111"
"19525","2083"
"19526","1"
"19527","119"
"19528","146"
"19529","101"
"19530","121"
"19531","1"
"19532","101"
"19533","1"
"19534","101"
"19535","1"
"19536","101"
"19537","6"
"19538","16"
"19539","1"
"19540","101"
"19541","1"
"19542","1"
"19543","101"
"19544","1"
"19545","97"
"19547","1"
"19548","1"
"19549","11"
"19550","1"
"19551","9"
"19552","171"
"19553","101"
"19554","6"
"19555","69"
"19556","121"
"19557","1"
"19559","101"
"19560","153"
"19561","1"
"19562","101"
"19563","101"
"19564","202"
"19566","1"
"19567","1"
"19569","101"
"19570","1"
"19571","26"
"19572","127"
"19574","126"
"19575","101"
"19576","1"
"19577","489"
"19579","101"
"19580","170"
"19581","1"
"19582","101"
"19583","101"
"19584","1"
"19585","11"
"19586","245"
"19587","101"
"19588","101"
"19591","101"
"19592","11"
"19593","101"
"19594","1146"
"19595","101"
"19596","101"
"19597","1"
"19598","1"
"19599","101"
"19600","1"
"19601","131"
"19602","101"
"19603","101"
"19604","101"
"19605","1114"
"19606","10"
"19607","1"
"19608","73"
"19609","1"
"19611","101"
"19613","1"
"19614","108"
"19615","1"
"19616","101"
"19617","1"
"19621","101"
"19623","101"
"19624","101"
"19625","338"
"19626","33"
"19627","101"
"19628","1"
"19629","21"
"19630","101"
"19631","111"
"19632","101"
"19633","101"
"19634","101"
"19635","1"
"19637","101"
"19639","1031"
"19640","101"
"19641","3"
"19642","101"
"19643","101"
"19644","34"
"19645","101"
"19646","101"
"19647","1"
"19648","101"
"19649","111"
"19650","123"
"19651","101"
"19652","101"
"19653","101"
"19654","101"
"19655","1"
"19656","1"
"19657","21"
"19658","1"
"19659","111"
"19661","453"
"19662","101"
"19663","101"
"19664","2521"
"19665","1"
"19666","168"
"19667","111"
"19668","101"
"19669","41"
"19670","101"
"19671","101"
"19672","10"
"19673","105"
"19674","31"
"19675","16"
"19676","1"
"19677","99"
"19678","1"
"19679","1"
"19681","176"
"19682","1"
